id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
2358,2364.0,,,,,,0.502959,54.463448,42.6621,33.86,49.32,0.0,10.1,6.95,K8,1.08,24.581507,3.25562,34.716066,-9.15e-06,5.85e-06,5.93e-06,0.131674477381732,0.9505664902134364,1.641579122e-07,2.39110107e-07,,,Cas,1,2358,,0.1445439770745926,,10.167,10.037
2367,2373.0,,,,,,0.505065,7.179022,49.0196,290.87,-47.19,0.0,10.68,7.228,K2,1.066,48.21077,6.412116,6.125978,-7.72e-06,6.87e-05,-1.113e-05,0.1322256130535855,0.1252975671437187,1.4101775526e-06,-2.28783575e-07,,,Psc,1,2367,,0.1118922481955243,,10.741,10.621
2385,2391.0,,,,,,0.50813,4.33902,46.9263,74.1,-8.66,0.0,12.25,8.893,M3V:,1.41,46.378387,6.206283,3.550342,-2.09e-06,1.673e-05,-1.96e-06,0.1330281344107013,0.07573018463244,3.592469373e-07,-4.1984864e-08,,,Psc,1,2385,,0.0241434872971414,,12.372,12.052
2391,2397.0,,,,,,0.508613,22.768969,33.8868,188.06,-183.82,0.0,9.22,6.57,K5,0.93,30.969506,4.148298,13.114742,7.48e-06,3.217e-05,-2.784e-05,0.1331545697303169,0.3973934831355637,9.117406077e-07,-8.91184507e-07,,,And,1,2391,,0.2051162178825564,,,
2420,2426.0,,,,,,0.515342,73.370803,27.0856,241.31,136.51,0.0,10.63,8.466,,1.359,7.680802,1.042799,25.952795,-2.128e-05,2.909e-05,5.13e-06,0.1349162196590598,1.2805620829176063,1.1699038925e-06,6.61819155e-07,,,Cas,1,2420,,0.035776676993611,,10.693,10.573
2452,2458.0,,,,,,0.520883,1.964564,93.633,-90.26,-81.02,0.0,12.38,7.523,M0V:,1.339,92.709229,12.721413,3.209868,6.82e-06,-4.042e-05,-3.675e-05,0.1363667880627544,0.0342881020346237,-4.375928281e-07,-3.92796043e-07,,,Cet,1,2452,,0.0852707337343628,,12.56,12.14
2534,2540.0,,,GJ 3038,,,0.537512,-63.091258,24.9688,530.04,-100.87,0.0,9.65,7.663,M0,1.367,11.188406,1.585223,-22.26539,-1.978e-05,6.2e-05,-5.53e-06,0.1407204309312836,-1.1011501880261412,2.5697064324e-06,-4.89031559e-07,,,Tuc,1,2534,,0.0749548949791958,,,
2547,2552.0,,,Gl 22A,,,0.541063,67.235669,10.0654,1739.07,-224.63,-4.0,10.27,10.256,M2.5Ve,1.52,3.855636,0.550293,9.281315,-3.53e-06,8.521e-05,-8.01e-06,0.1416499254311513,1.1734838049265126,8.4312492744e-06,-1.08903697e-06,,,Cas,1,2547,Gl  22,0.0068801831614303,V547,10.434,10.204
2598,2604.0,,,,,,0.551526,42.001478,35.2734,315.12,151.71,0.0,10.94,8.203,M0,1.311,25.93985,3.771801,23.603188,-2.493e-05,5.083e-05,1.928e-05,0.1443890717676139,0.7330640817197975,1.5277448702e-06,7.35510834e-07,,,And,1,2598,,0.0455826951540194,,,
2628,2634.0,,,,,,0.557398,-16.466432,87.4891,143.15,79.43,0.0,11.35,6.64,,0.947,83.009087,12.199956,-24.799096,6.2e-07,6.146e-05,3.231e-05,0.1459263535943575,-0.2873934544843225,6.940107837e-07,3.85087506e-07,,,Cet,1,2628,,0.1923091728910158,,11.42,11.07
2709,2715.0,,,,,,0.575203,-4.542639,22.9358,108.37,7.83,0.0,9.27,7.467,G0,0.57,22.605004,3.430002,-1.816537,-1.74e-06,1.192e-05,8.7e-07,0.1505877271851241,-0.0792840018420287,5.253925856e-07,3.7960911e-08,,,Cet,1,2709,,0.0897842170909726,,10.021,8.121
2719,2725.0,,,,,,0.579804,26.065812,37.0233,378.62,-53.77,0.0,9.48,6.638,K0,1.0,32.87524,5.028957,16.268158,-6.08e-06,6.781e-05,-8.67e-06,0.1517924625136265,0.454934233012235,1.8356015573e-06,-2.60684316e-07,,,And,1,2719,,0.192663745952408,,,
2822,2828.0,,,,,,0.597998,12.596639,47.4608,-366.89,-313.57,0.0,11.26,7.878,G:...,1.31,45.751936,7.221794,10.350536,2.87e-05,-8.093e-05,-7.041e-05,0.1565554230870148,0.2198528299852425,-1.7787329126e-06,-1.520230258e-06,,,Psc,1,2822,,0.0614893638512626,,11.315,11.175
2833,2839.0,,,,,,0.600002,-9.515591,33.7838,-171.96,-567.19,0.0,11.21,8.566,M:,1.392,32.908743,5.212251,-5.585002,-1.076e-05,-3.022e-05,-9.161e-05,0.1570802672509555,-0.1660783938787475,-8.336856051e-07,-2.749814714e-06,,,Cet,1,2833,,0.0326287172143084,,11.289,11.149
3002,3008.0,,,GJ 3044,,,0.637589,52.332093,23.6967,-73.96,-136.51,0.0,10.48,8.607,M0,1.424,14.279408,2.40588,18.7575,1.365e-05,-6.32e-06,-9.58e-06,0.1669202905282663,0.9133673250823938,-3.585681981e-07,-6.61819155e-07,,,Cas,1,3002,,0.0314195528464107,,10.558,10.428
3056,3062.0,,,,,,0.647618,33.038201,57.1755,308.3,-105.19,0.0,11.0,7.214,K5,1.13,47.243363,8.087682,31.171973,1.25e-06,8.691e-05,-2.444e-05,0.16954586545505,0.5766253827142875,1.4946805772e-06,-5.0997551e-07,,,And,1,3056,,0.1133443822971033,,11.061,10.931
3107,3113.0,,,,,,0.660286,16.441198,61.7284,161.46,93.71,0.0,11.19,7.238,,,58.322012,10.183336,17.471061,-1.613e-05,4.623e-05,2.69e-05,0.1728624363264754,0.2869530452903749,7.827801686e-07,4.543189e-07,,,Psc,1,3107,,0.1108664138979956,,11.286,11.126
3115,3121.0,,,,,,0.661712,10.653799,36.075,525.3,-198.69,0.0,10.5,7.714,K5:,1.143,34.922488,6.111091,6.669337,-9.5e-06,9.16e-05,-3.415e-05,0.1732357198548096,0.1859438703323662,2.546726264e-06,-9.63276301e-07,,,Psc,1,3115,,0.0715154704659281,BK,10.557,10.427
3120,3125.0,,,,,,0.662372,-26.466001,44.5038,244.35,-17.15,0.0,10.22,6.978,,1.278,39.242247,6.874026,-19.833861,-1.072e-05,5.164e-05,-3.31e-06,0.1734084536194988,-0.4619188585235275,1.1846422284e-06,-8.3145546e-08,,,Scl,1,3120,,0.1408639946361256,,,
3137,3143.0,,,Gl 27.1,,,0.666309,-44.253218,23.9866,482.8,-222.01,0.0,11.41,9.51,M4,1.476,16.91995,2.981951,-16.738586,-2.748e-05,5.216e-05,-1.849e-05,0.174439263953935,-0.772364362929955,2.3406804497e-06,-1.076334852e-06,,,Phe,1,3137,,0.0136772882559584,,11.479,11.329
3154,3161.0,,,,,,0.670435,7.788334,47.5059,-34.5,-71.28,0.0,11.49,8.106,K7,1.255,46.34453,8.218942,6.437708,3.58e-06,-7.43e-06,-1.626e-05,0.1755194794687018,0.1359320742170787,-1.672607198e-07,-3.45575191e-07,,,Psc,1,3154,,0.0498425209404259,,11.616,11.376
3179,3186.0,,,,,,0.675885,-48.509085,55.4324,215.71,42.25,0.0,11.1,7.381,,1.022,36.15059,6.464493,-41.522236,-1.83e-06,5.856e-05,7.52e-06,0.1769462686764153,-0.8466432497044251,1.0457915903e-06,2.0483378e-07,,,Phe,1,3179,,0.0971851702940168,,11.156,11.016
3236,3243.0,,,GJ 1017,,,0.687575,-52.317185,44.964,131.51,8.63,0.0,10.84,7.576,K7,1.27,27.041907,4.92109,-35.584821,-3.67e-06,2.847e-05,1.15e-06,0.1800067238116238,-0.913107134905075,6.375784713e-07,4.183942e-08,,,Phe,1,3236,,0.0812082216249983,,10.902,10.762
3243,3249.0,,,,,,0.69007,-13.172146,36.2713,53.49,68.91,0.0,10.67,7.872,K5,1.176,34.742222,6.34572,-8.265415,1.03e-06,9.75e-06,1.18e-05,0.1806599991098301,-0.2298973177553137,2.593268377e-07,3.34085107e-07,,,Cet,1,3243,,0.0618301072751713,,10.732,10.622
3249,3256.0,,,,,,0.691383,31.269108,56.9801,232.62,20.07,0.0,11.64,7.861,M2,1.36,47.90745,8.767469,29.575995,-1.44e-05,6.269e-05,4.74e-06,0.1810037740188574,0.5457488823934188,1.1277735837e-06,9.7302105e-08,,,And,1,3249,,0.0624597152533275,,11.73,11.57
3254,3261.0,,,GJ 1016,,,0.691809,-33.62556,19.5274,-348.13,-249.4,0.0,10.58,9.127,,1.432,15.994015,2.928807,-10.813553,-6.92e-06,-3.477e-05,-1.966e-05,0.1811152869086714,-0.5868767368465413,-1.6877818661e-06,-1.209125319e-06,,,Scl,1,3254,,0.0194625615936123,,,
3273,3280.0,,,,,,0.696867,18.32591,55.2486,-93.32,-267.04,0.0,10.99,7.278,K7,1.27,51.57618,9.515317,17.371362,2.665e-05,-2.05e-05,-6.789e-05,0.1824393212538914,0.319847459843545,-4.524281267e-07,-1.294646452e-06,,,Psc,1,3273,,0.106856267459996,,11.055,10.945
3275,3282.0,,,,,,0.697529,-53.963533,55.371,179.24,44.99,0.0,10.7,6.984,K7,1.597,32.033097,5.915727,-44.775356,8.7e-07,4.909e-05,7.1e-06,0.182612623575359,-0.9418413214703524,8.68980041e-07,2.18117674e-07,,,Phe,1,3275,,0.1400876983954583,,10.78,10.6
3299,3306.0,,,,,,0.702407,-52.358976,90.8265,628.47,-329.89,0.0,12.2,7.409,M,0.95,54.533475,10.143692,-71.921198,-0.00016367,0.00025102,-8.871e-05,0.1838897734497091,-0.9138365263286876,3.0469085382e-06,-1.59935185e-06,,,Phe,1,3299,,0.094710907947016,,12.358,11.978
3310,3317.0,,,,,,0.704526,-56.875566,52.2193,-76.64,0.29,0.0,10.45,6.861,K3,1.16,28.051715,5.233387,-43.73292,3.62e-06,-1.906e-05,4e-08,0.1844444648394582,-0.9926658936978588,-3.715612048e-07,1.405959e-09,,,Phe,1,3310,,0.1568917112607853,,10.51,10.38
3322,3322.0,,,,,,0.707605,-44.412833,60.5694,-210.46,-104.63,0.0,11.17,7.259,K7,1.24,42.525446,7.969082,-42.38788,-9.75e-06,-6.47e-05,-2.195e-05,0.1852506620348691,-0.7751501645298388,-1.0203388721e-06,-5.07260553e-07,,,Phe,1,3322,,0.1087426719546242,,11.265,10.875
3355,3362.0,,,Gl 29.1,,,0.713393,35.548784,23.3046,264.99,74.49,-0.5,10.37,8.533,M1Ve+...,1.46,18.631359,3.520785,13.549196,-1.077e-05,2.843e-05,6.55e-06,0.1867659701930059,0.6204433189549625,1.2847077721e-06,3.6113771e-07,,,And,1,3355,,0.0336356635748362,FF,10.426,10.286
3371,3378.0,,,,,,0.715761,22.659618,28.9268,400.61,18.12,0.0,11.55,9.243,M1,1.44,26.226641,4.97288,11.144215,-1.143e-05,5.501e-05,2.34e-06,0.1873858053557496,0.3954849426720825,1.9422120857e-06,8.7848238e-08,,,And,1,3371,,0.017490410399663,,11.622,11.472
3411,3418.0,,,Gl 30,,,0.725801,33.844567,20.5719,-203.0,-356.22,-34.7,8.73,7.164,K8,1.13,16.778253,3.227009,11.457179,-5.69e-06,-2.171e-05,-4.927e-05,0.1900142664969991,0.590699126721195,-9.841717715e-07,-1.727003292e-06,,,And,1,3411,,0.1186861384644919,,,
3412,3420.0,,,,,,0.726369,83.298003,50.1756,-263.89,-60.97,0.0,10.62,7.118,K0,1.08,5.750296,1.106362,49.832729,2.66e-05,-6.025e-05,-1.73e-06,0.1901629064703108,1.4538244105796163,-1.2793748216e-06,-2.95590901e-07,,,Cep,1,3412,,0.1238226230958992,,,
3421,3428.0,,,GJ 3048,,,0.728172,23.885303,45.4339,91.71,-186.7,0.0,10.97,7.683,M0,1.32,40.790256,7.871651,18.396507,1.252e-05,2.299e-05,-3.76e-05,0.1906349434479813,0.4168771749625162,4.446226264e-07,-9.05147141e-07,,,And,1,3421,,0.0735868139651044,,11.046,10.926
3439,3446.0,,,,,,0.734325,-13.923957,66.0502,-12.95,-296.17,0.0,12.1,8.001,,0.509,62.928329,12.248988,-15.893917,-2.161e-05,-8.43e-06,-9.205e-05,0.1922459216454982,-0.2430188988859237,-6.27833716e-08,-1.435872677e-06,,,Cet,1,3439,,0.0549034961025203,,12.193,11.993
3485,3493.0,,,Gl 31.2A,,,0.74365,-18.946721,31.4367,270.75,183.36,27.0,10.74,8.253,M2,1.406,29.17199,5.752293,-10.207222,2.654e-05,4.729e-05,1.746e-05,0.1946871695391009,-0.330682671649315,1.3126330401e-06,8.88954364e-07,,,Cet,1,3485,Gl  31.2,0.0435311359229637,,10.792,10.592
3523,3531.0,,,,,,0.750404,-7.895397,53.4474,-92.18,-212.05,0.0,10.91,7.27,K7,1.206,51.922412,10.333713,-7.3418,-2.74e-06,-2.49e-05,-5.442e-05,0.196455229614056,-0.1378006684148287,-4.469012507e-07,-1.028047409e-06,,,Cet,1,3523,,0.1076465213629835,,10.976,10.856
3548,3556.0,,,GJ 3054,,,0.757811,-51.626092,40.3551,98.3,-57.96,0.0,11.91,8.881,M3,1.48,24.560649,4.937714,-31.63744,-1.251e-05,1.71e-05,-7.04e-06,0.1983944210036698,-0.9010452907325788,4.76571848e-07,-2.80998009e-07,,,Phe,1,3548,,0.0244118110605488,,12.015,11.755
3563,3571.0,,,,,,0.760509,26.066482,36.2845,147.8,-110.86,0.0,10.99,8.191,,0.668,31.949914,6.446687,15.943908,3.26e-06,2.718e-05,-1.752e-05,0.1991007898529238,0.4549459291860975,7.165546199e-07,-5.37464446e-07,,,And,1,3563,,0.0460892880980894,,11.048,10.868
3580,3588.0,4378.0,,Gl 32A,,,0.763395,-41.909205,15.8178,301.59,-80.66,-26.3,7.89,6.894,K5V comp SB,1.251,11.537178,2.33703,-10.565376,-2.826e-05,1.787e-05,1.336e-05,0.1998564448088179,-0.7314536106937475,1.4621495792e-06,-3.91050714e-07,,,Phe,1,3580,Gl  32,0.1521948650903651,,,
3609,3618.0,,,,,,0.773435,3.787889,38.6548,59.31,-171.02,0.0,10.74,7.804,,,37.78236,7.756655,2.553652,-1.6e-07,1.131e-05,-3.198e-05,0.2024848640011969,0.066111141126885,2.875429939e-07,-8.29128356e-07,,,Psc,1,3609,,0.0658263841640901,,,
3716,3724.0,,,,,,0.796799,6.031909,51.7331,54.89,-33.7,0.0,11.73,8.161,M0,1.4,50.331393,10.654197,5.436234,-1.98e-06,1.365e-05,-8.4e-06,0.208601587499506,0.1052766644056625,2.661142293e-07,-1.6338221e-07,,,Psc,1,3716,,0.0473805393338825,,11.829,11.659
3739,3747.0,,,,,,0.801684,-54.201349,56.5291,-104.03,-184.77,0.0,10.87,7.109,,1.066,32.340466,6.888978,-45.849486,-3.423e-05,-3.644e-05,-2.962e-05,0.209880429922871,-0.9459919931645736,-5.043516719e-07,-8.95790237e-07,,,Phe,1,3739,,0.1248532926159494,,10.941,10.761
3749,3757.0,,,,,,0.803704,-5.13548,23.7699,183.52,-124.5,0.0,12.05,10.17,,1.506,23.152354,4.944657,-2.127669,-5.67e-06,2.041e-05,-1.429e-05,0.2104092661380823,-0.08963104043903,8.897300666e-07,-6.03593032e-07,,,Cet,1,3749,,0.0074473197390598,,12.175,11.945
3805,3813.0,,,GJ 3059,,,0.817119,-50.144914,21.5889,258.66,-213.98,0.0,10.76,9.089,M2,1.426,13.519827,2.937206,-16.573103,-2.255e-05,2.28e-05,-1.435e-05,0.2139212956668286,-0.8751938492877388,1.2540190661e-06,-1.037404313e-06,,,Phe,1,3805,,0.0201557981282518,,10.839,10.699
3820,3829.0,,,Gl 35,,Van Maanen's Star,0.819416,5.38861,4.2626,1233.05,-2710.56,54.0,12.37,14.222,DG,0.554,4.146957,0.903519,0.400348,5.345e-05,3.772e-05,-5.057e-05,0.2145225144570207,0.0940489788001337,5.9779950881e-06,-1.3141165699e-05,,,Psc,1,3820,,0.0001783199772233,,12.621,12.091
3833,3855.0,,,,,,0.821431,20.062745,52.9661,237.53,-121.7,0.0,10.57,6.95,,0.602,48.605977,10.616922,18.169968,-2.54e-06,6.187e-05,-2.935e-05,0.2150500533069349,0.3501609603403212,1.1515779354e-06,-5.90018249e-07,,,Psc,1,3833,,0.1445439770745926,,10.62,10.51
3869,3879.0,4838.0,,,,,0.830077,-54.59323,28.7109,88.34,55.11,0.0,9.5,7.21,K5V,1.157,16.243199,3.586553,-23.401087,3.45e-06,1.335e-05,4.44e-06,0.2173137084885472,-0.9528316181678336,4.282844054e-07,2.67180819e-07,,,Phe,1,3869,,0.113762728582343,,,
3920,3930.0,,,,,,0.840946,59.502339,44.2087,161.26,-161.14,0.0,10.15,6.922,,0.909,21.894478,4.899841,38.092421,2.149e-05,4.022e-05,-1.753e-05,0.220159115842236,1.0385117282483152,7.818105413e-07,-7.81228764e-07,,,Cas,1,3920,,0.1483200967181874,,10.206,10.066
3927,3937.0,,,GJ 3060A,,,0.842564,24.81672,11.8455,198.46,-41.74,0.0,12.01,11.642,,,10.491115,2.352447,4.971757,-1.51e-06,1.134e-05,-2.18e-06,0.2205827769107662,0.4331334743392375,9.621612304e-07,-2.0236123e-07,,,Psc,1,3927,GJ 3060,0.0019195525237613,FT,12.172,11.822
3988,3998.0,4913.0,,Gl 39,,,0.856042,18.739252,21.3721,54.14,-267.14,6.5,9.22,7.571,K2,1.194,19.733086,4.497969,6.866058,1.356e-05,8.84e-06,-2.407e-05,0.2241113816836082,0.3270616426014225,2.624781267e-07,-1.295131266e-06,,,Psc,1,3988,,0.0815830617449007,,,
4002,4012.0,,,Gl 38,,,0.858059,58.302027,18.5117,1566.84,405.19,-16.6,10.66,9.323,M2,1.363,9.48222,2.167246,15.750178,-7.017e-05,0.0001282,4.66e-06,0.2246392122283836,1.0175623306448298,7.5962546724e-06,1.964416552e-06,,,Cas,1,4002,,0.0162480033522731,,10.732,10.562
4004,4014.0,,,,,,0.857898,5.790826,90.4977,231.61,-118.13,0.0,11.68,6.897,K7,1.601,87.774526,20.052237,9.130946,-1.753e-05,0.00010022,-5.156e-05,0.2245972981734484,0.101068975784,1.1228769655e-06,-5.727104e-07,,,Psc,1,4004,,0.1517749155861248,,11.828,11.608
4012,4022.0,4967.0,,Gl 40A,,,0.859441,-22.910065,15.6348,612.07,-275.45,15.4,8.95,7.98,K5V,1.29,14.038591,3.213138,-6.086459,-4.13e-06,4.665e-05,-2.536e-05,0.2250011997420775,-0.3998560639187263,2.9673990946e-06,-1.335419283e-06,,,Cet,1,4012,Gl  40,0.0559757601495109,,,
4014,4024.0,4972.0,,,,,0.859601,-14.890687,38.5208,145.19,-278.54,0.0,9.77,6.842,K2/K3V,1.069,36.288486,8.307188,-9.89891,-1.908e-05,2.345e-05,-5.027e-05,0.2250429171335995,-0.2598915080002187,7.039009828e-07,-1.350400025e-06,,,Cet,1,4014,,0.1596614245993414,,,
4051,4061.0,,,,,,0.866682,20.582874,31.8776,176.84,-105.8,0.0,11.53,9.013,,1.44,29.077786,6.713273,11.206948,-5.5e-07,2.792e-05,-1.531e-05,0.226896770764486,0.3592389218373525,8.573445127e-07,-5.12932874e-07,,,Psc,1,4051,,0.0216172278433546,,11.592,11.422
4057,4067.0,,,,,,0.869268,6.803006,27.5103,38.29,-23.81,0.0,11.8,9.603,K7,1.465,26.612295,6.163022,3.258762,-7.9e-07,5.06e-06,-3.15e-06,0.2275737263076349,0.1187348619513012,1.856351583e-07,-1.15434137e-07,,,Psc,1,4057,,0.0125545167368713,,11.885,11.685
4130,4140.0,,,,,,0.882579,48.86049,63.2911,157.1,-68.48,0.0,11.34,7.333,,,40.532275,9.53578,47.665154,4.36e-06,5.054e-05,-1.382e-05,0.2310585513700563,0.85277641599643,7.616422922e-07,-3.32000408e-07,,,Cas,1,4130,,0.1015780800796899,,11.432,11.222
4171,4189.0,,,,,,0.889958,-41.238478,23.9808,14.99,-198.96,0.0,11.92,10.021,,1.49,17.545655,4.163588,-15.808014,-1.524e-05,-1.82e-06,-1.739e-05,0.2329904848937437,-0.7197472261213574,7.26735707e-08,-9.64585298e-07,,,Phe,1,4171,,0.0085427952990484,,12.044,11.764
4213,4223.0,,,,,,0.898104,45.94457,26.8097,303.7,69.82,0.0,11.11,8.969,M2,1.435,18.129278,4.343046,19.267258,-1.554e-05,3.687e-05,6.31e-06,0.2351230293175436,0.8018840128479712,1.4723791478e-06,3.38496911e-07,,,And,1,4213,,0.0225112701591287,,11.18,11.05
4270,4280.0,,,,,,0.913433,-55.050388,107.2961,120.77,73.93,0.0,11.8,6.647,,,59.71602,14.559097,-87.945908,1.574e-05,6.85e-05,2.203e-05,0.2391363302079675,-0.9608105178009024,5.85509482e-07,3.58422754e-07,,,Phe,1,4270,,0.1910732981042871,,11.929,11.609
4302,4312.0,,,,,,0.919994,0.932649,43.0663,-228.8,-127.3,0.0,10.62,7.449,K2,1.15,41.817636,10.271326,0.700994,1.181e-05,-4.629e-05,-2.657e-05,0.2408538380301152,0.0162777947816187,-1.1092537011e-06,-6.17167815e-07,,,Cet,1,4302,,0.0912851219331122,,,
4318,4328.0,,,Gl 43,,,0.92369,-51.832638,35.727,336.08,348.96,0.0,12.38,9.615,M,1.47,21.435442,5.287211,-28.08889,3.22e-05,6.789e-05,3.735e-05,0.2418214569159041,-0.9046502006990838,1.6293618176e-06,1.691805819e-06,,,Phe,1,4318,,0.0124165230759241,BV,12.541,12.041
4343,4353.0,5425.0,,GJ 3065,,,0.930339,-29.675956,30.4692,394.49,174.42,9.5,9.42,7.001,K4III,1.163,25.691551,6.384307,-15.085163,6.52e-06,6.166e-05,1.757e-05,0.2435622617380237,-0.5179431398948162,1.9125414884e-06,8.45612021e-07,,,Scl,1,4343,,0.1379113469023599,,,
4355,4365.0,,,,,,0.932372,-47.149587,40.8831,-37.55,4.37,0.0,11.06,8.002,M0,1.3,26.979847,6.719601,-29.972699,2.41e-06,-7.07e-06,5.9e-07,0.2440945420840508,-0.8229155286193762,-1.82047537e-07,2.1186357e-08,,,Phe,1,4355,,0.0548529513941202,,11.146,11.006
4408,4418.0,,,,,,0.943576,-18.865002,52.521,183.43,-58.77,0.0,10.14,6.538,,0.967,48.191017,12.152745,-16.982111,-1.611e-05,4.41e-05,-1.416e-05,0.2470276403201746,-0.32925639009375,8.892937342e-07,-2.84925e-07,,,Cet,1,4408,,0.2112515966240851,,,
4433,4443.0,,,,,,0.947341,-11.588835,24.7709,-201.75,-239.76,0.0,11.13,9.16,,1.43,23.523444,5.95676,-4.976153,3.4e-07,-2.491e-05,-2.82e-05,0.2480132795234954,-0.2022633359062,-9.781116005e-07,-1.16238928e-06,,,Cet,1,4433,,0.0188799134909629,,11.172,11.052
4444,4454.0,5351.0,,GJ 3066,,,0.951017,69.043453,24.4499,715.26,-234.39,-49.4,9.12,7.179,K4V,1.025,8.474835,2.155228,22.832174,-1.326e-05,8.41e-05,-5.712e-05,0.248975743185401,1.205035573895631,3.4676783315e-06,-1.136354785e-06,,,Cas,1,4444,,0.1170577035963136,,,
4458,4468.0,,,,,,0.954509,-51.584639,29.1375,103.39,-140.06,0.0,10.77,8.448,M0,1.3,17.542461,4.477319,-22.830016,-1.863e-05,1.032e-05,-1.229e-05,0.2498899369275628,-0.90032180051285,5.012488643e-07,-6.7903004e-07,,,Phe,1,4458,,0.0363747485642632,,10.846,10.706
4463,4473.0,5633.0,,Gl 45,,,0.955294,-62.245596,19.658,1028.33,127.79,11.0,9.5,8.032,K7V,1.299,8.869515,2.266133,-17.39647,-8.73e-06,9.891e-05,-4.28e-06,0.250095440989561,-1.0863906019952323,4.9854845213e-06,6.19543402e-07,,,Tuc,1,4463,,0.0533580561846033,,,
4473,4482.0,,,,,,0.957347,-39.8586,43.9754,187.1,-37.23,0.0,10.0,6.784,,0.987,32.70204,8.372332,-28.18362,-1.482e-05,3.738e-05,-6.09e-06,0.2506328120059678,-0.6956638033411637,9.070863963e-07,-1.80496133e-07,,,Phe,1,4473,,0.1684224575082704,,10.05,9.93
4559,4569.0,,,Gl 46,,,0.974398,-27.857032,12.3533,1293.37,-298.93,43.0,11.77,11.311,,1.558,10.568623,2.756147,-5.772468,9.99e-06,8.265e-05,-3.638e-05,0.2550968083036268,-0.4861969219684313,6.2704347002e-06,-1.449253535e-06,,,Scl,1,4559,,0.0026037542989387,,11.864,11.694
4633,4643.0,,,,,,0.993558,-13.978909,52.356,210.21,22.59,0.0,10.56,6.965,K4V,1.086,49.096411,13.066654,-12.647362,-1.238e-05,5.191e-05,5.56e-06,0.2601129303598316,-0.2439779957051625,1.0191268379e-06,1.0951941e-07,,,Cet,1,4633,,0.1425607593602187,,10.605,10.485
4656,4666.0,,,,,,0.999074,15.737152,113.2503,36.13,7.09,0.0,11.89,6.62,,,105.297804,28.187117,30.716271,-6.15e-06,1.889e-05,3.75e-06,0.2615570216778493,0.2746651237662788,1.751631828e-07,3.4373289e-08,,,Psc,1,4656,,0.1958844673505989,,12.028,11.768
4681,4691.0,,,GJ 2018,,,1.005129,-25.614651,31.5457,422.94,-17.1,0.0,9.96,7.465,K2,1.107,27.466272,7.399164,-13.637722,-1.791e-05,6.216e-05,-2.36e-06,0.2631420936210797,-0.4470599984024662,2.0504709805e-06,-8.2903139e-08,,,Scl,1,4681,,0.0899497581530035,,10.014,9.914
4689,4699.0,,,,,,1.006261,-13.599425,42.8082,-103.65,-92.29,0.0,10.06,6.902,K3V,1.047,40.17254,10.834797,-10.065593,1.25e-06,-2.194e-05,-1.862e-05,0.2634384150429259,-0.2373547480522687,-5.025093799e-07,-4.47434545e-07,,,Cet,1,4689,,0.1510775731924994,,10.099,9.989
4730,4740.0,,,,,,1.014869,62.923883,70.7714,194.08,44.22,0.0,10.76,6.511,,0.745,31.082872,8.458778,63.015039,-3.052e-05,6.07e-05,6.91e-06,0.2656920761059231,1.098228934865329,9.409263912e-07,2.14384609e-07,,,Cas,1,4730,,0.2165708494710073,,10.821,10.701
4759,4769.0,,,,,,1.021547,-33.712617,155.2795,-11.01,-12.91,0.0,12.63,6.674,B,-0.241,124.574639,34.133996,-86.184412,-3.01e-06,-9.42e-06,-8.08e-06,0.2674404429426205,-0.5883961726576524,-5.33779862e-08,-6.2589446e-08,,,Scl,1,4759,,0.1863802972346197,,12.785,12.445
4814,4824.0,,,Gl 50,,,1.032512,-9.885557,32.7332,-194.22,-487.58,-0.4,10.49,7.915,K5V,1.226,31.076233,8.611001,-5.61966,-4.96e-06,-3.335e-05,-7.615e-05,0.2703109719551092,-0.1725355207272512,-9.416051304e-07,-2.363854543e-06,,,Cet,1,4814,,0.0594292158615572,,10.557,10.437
4835,4845.0,,,GJ 3072,,,1.039203,-10.423863,20.3832,21.32,-178.72,-20.0,10.06,8.514,K7V,1.365,19.309282,5.386907,-3.687876,-2.302e-05,-4.24e-06,-1.367e-05,0.272062754419921,-0.1819307385163287,1.033622767e-07,-8.66459009e-07,,,Cet,1,4835,,0.0342294562316041,,10.104,9.994
4839,4849.0,6101.0,,GJ 3071,,,1.040159,5.061447,21.1416,340.03,221.12,19.7,8.16,6.534,K2,1.008,20.283329,5.664117,1.865213,8.03e-06,3.843e-05,2.435e-05,0.2723129064796324,0.0883389151750875,1.648511958e-06,1.07202001e-06,,,Psc,1,4839,,0.2120313116739849,,,
4847,4856.0,,,Gl 48,,,1.04167,71.679816,8.2366,1745.69,-380.43,0.8,9.98,10.401,M3.5e,1.501,2.493198,0.697723,7.819133,-4.63e-06,7.108e-05,-4e-06,0.2727085092594757,1.2510488047040151,8.4633439401e-06,-1.844376684e-06,,,Cas,1,4847,,0.0060200486368445,,,
4862,4872.0,,,Gl 49,,,1.043993,62.345045,9.9602,730.1,89.27,-5.6,9.56,9.569,K5V...,1.463,4.451317,1.24802,8.82229,-1.575e-05,3.22e-05,-3.07e-06,0.2733167287159652,1.088126301940255,3.5396246817e-06,4.32793172e-07,,,Cas,1,4862,,0.0129538838897488,,,
